fid,CuadrID,latitude,longitude,Area_hec,HIE_FAS,SAL_SAL,ALY_DIC,DIS_JEA,VIP_LAT,CAP_PYR,CAN_LUP,URS_ARC,MUS_LUT,GAL_PYR,ATE_ALG,MAC_CAL,PAR_APO,LUC_CER,APT_APT,LOP,LOP2,LOP3,LALOP2,LA2LOP,LALOP,LA2,LA3,LA,ORS,ORW,ALTI,ALTI2,PEND,PEND2,DAUT,DIHE,DIPR,ESCO,ETP,ETR,HUEN,HUJU,INSO,PERM,PM24,PMR,PREC,RADS,TENE,TJUL,TMED,U100,U500
"4090",4090,43,-2,10000,"0","0","0","0","0","0","0","0","1","0","0","0","0","1","0",7.19186,51.72397,372.00766,2238.64136,13471.83398,311.26761,1873.20593,81073.42188,43.28054,84.44477,92.06773,118.65455,14078.9019,3.21071,10.30866,7.33087,11.97273,162.95136,587.59369,722.04077,722.04077,79.0264,87.15615,1698.2522,2,167.32439,0.12457,1343.66968,3.12496,8.57989,18.49276,13.23976,8.85834,8.85834
"4091",4091,42,-2,10000,"0","0","0","1","0","0","0","0","1","0","0","0","0","0","0",7.31034,53.44246,390.70215,2270.80029,13198.45312,310.6207,1805.44922,76714.625,42.49057,72.49701,88.27151,475.94214,226520.91939,1.91173,3.65471,2.36863,36.42149,110.60721,57.07196,717.28833,481.6347,85.45917,78.29858,2016.33435,1.71074,92.27377,0.19179,481.6347,4.10066,4.89715,20.47067,12.18963,19.91673,85.89129
"4092",4092,42,-2,10000,"0","0","0","0","0","0","0","0","1","0","0","0","0","1","0",7.31034,53.44246,390.70215,2275.65405,13254.93555,311.28461,1813.17529,77207.58594,42.58139,116.04484,94.69781,695.25623,483381.21924,4.76495,22.70479,8.36834,43.33058,111.96554,197.11047,715.62183,619.36981,87.91313,80.54772,1916.03552,1.38017,99.58727,0.16187,620.65149,4.00278,5.06077,20.45334,12.24269,23.07776,75.98341
"4093",4093,42,-2,10000,"1","0","0","0","0","0","0","0","1","1","0","0","0","0","0",7.31034,53.44246,390.70215,2280.55054,13312.04199,311.95444,1820.98755,77707.09375,42.67302,75.69266,94.77132,722.90912,522597.5939,3.43813,11.82076,12.10615,50.83471,117.06599,305.56458,702.6405,701.61218,90.1758,82.53411,1843.68347,3,114.64654,0.15408,744.461,3.77134,5.2211,20.10384,11.96172,17.85437,66.15939
"4094",4094,42,-2,10000,"0","1","0","1","0","0","0","0","1","0","0","0","0","1","0",7.31034,53.44246,390.70215,2285.12109,13365.44824,312.57959,1828.29248,78175.15625,42.75853,98.73201,91.96939,683.41815,467060.37035,3.29301,10.84389,6.68444,57.03637,120.23199,294.24133,696.57361,696.57361,91.15378,84.51471,1772.48059,2.30909,129.78731,0.16162,803.14435,3.57793,5.37345,19.60825,11.78887,8.35812,56.86512
"4095",4095,42,-2,10000,"0","0","0","1","0","0","0","0","1","0","0","0","0","1","0",7.31042,53.44354,390.71384,2289.91968,13421.2373,313.23285,1835.9054,78663.9375,42.84746,80.75221,83.39856,530.51239,281443.39605,1.27983,1.63795,1.03937,58.80165,120.90712,338.22064,692.62823,692.62823,91.3196,86.26302,1697.87183,1,144.47644,0.16259,888.67883,3.45555,5.55252,19.17355,11.82555,3.23219,47.69616
"4096",4096,42,-2,10000,"0","0","0","0","0","0","0","0","1","0","0","0","0","1","0",7.31277,53.47794,391.09076,2296.37939,13484.04395,314.0155,1843.90259,79178.48438,42.94068,98.04832,85.7,562.71075,316643.39312,1.61236,2.59971,2.28713,54.55372,120.44749,472.52261,693.40155,693.40155,90.32944,87.56947,1665.85071,1.82645,168.73372,0.17172,982.02496,3.37018,5.71483,19.13289,12.00554,10.15539,38.33101
"4097",4097,43,-2,10000,"0","1","0","0","0","0","0","0","1","0","0","0","0","1","0",7.31395,53.49527,391.28168,2301.99219,13543.44922,314.73184,1851.72766,79683.03906,43.0317,92.50307,86.04575,630.71899,397806.44952,3.67472,13.50355,8.12455,44.80165,118.32505,593.83124,697.22491,697.22491,87.88444,88.57788,1638.15417,1.56198,208.32124,0.19228,1082.58936,3.28397,6.2051,19.02982,12.29399,19.88013,29.51917
"4098",4098,43,-2,10000,"0","1","0","0","0","0","0","0","1","0","0","0","0","1","0",7.31395,53.49527,391.28168,2306.60083,13597.73633,315.362,1859.15051,80162.64844,43.11786,86.40458,87.19629,469.09091,220046.28363,8.04652,64.74641,6.90145,30.67769,124.89715,676.2655,703.04303,703.04303,84.52997,88.9884,1646.44238,2,220.15501,0.18713,1177.93396,3.19806,7.39717,18.89833,12.60752,21.85991,21.96099
"4099",4099,43,-2,10000,"0","0","0","0","0","0","0","0","1","0","0","0","0","1","0",7.31395,53.49527,391.28168,2310.81323,13647.44531,315.9379,1865.94678,80602.60156,43.1966,86.2091,93.30779,226.82727,51450.61064,4.76628,22.71746,2.43291,17.85455,146.53545,676.45148,713.06415,713.06415,81.0098,88.57607,1673.58118,2,200.45212,0.15933,1259.6665,3.15393,8.13647,18.77647,12.90809,17.44547,17.44547
"4100",4100,43,-2,10000,"0","1","0","0","0","0","0","0","1","0","0","0","0","1","0",7.31395,53.49527,391.28168,2315.27515,13700.19824,316.54791,1873.15906,81070.38281,43.28,97.51781,92.11778,140.42975,19720.51426,3.91672,15.34066,9.2806,11.42149,163.57222,593.22876,721.54443,721.54443,78.767,88.09193,1697.19519,2,176.48854,0.1386,1274.00513,3.11638,8.45972,18.65461,13.20849,17.60323,17.60323
"4101",4101,42,-2,10000,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",7.43678,55.30704,411.32605,2349.85278,13424.73438,315.96957,1805.18079,76697.51562,42.48741,81.56212,85.43723,460.03305,211630.40755,2.13837,4.57262,4.08668,36.50413,115.03426,131.84029,730.7851,507.01773,84.79847,77.15095,2085.82397,1.80992,88.28794,0.17447,507.01773,4.11431,4.75389,20.74372,12.2906,10.13344,88.72456
"4102",4102,42,-2,10000,"0","1","0","0","0","0","0","0","1","0","0","0","0","1","0",7.43678,55.30704,411.32605,2354.93457,13482.86328,316.65292,1812.99756,77196.22656,42.5793,109.64319,87.60181,691.23138,477800.82664,4.77517,22.80222,13.34446,43.96694,116.4167,356.45187,714.01715,667.54791,86.99683,79.22399,1945.57935,1.18182,98.90197,0.14622,678.80011,4.01814,4.9511,20.54437,12.13939,16.05098,79.08849
"4103",4103,42,-2,10000,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",7.43678,55.30704,411.32605,2359.92578,13540.07324,317.32401,1820.68994,77688.05469,42.66954,84.01501,94.82043,762.12396,580832.93406,2.90379,8.43202,18.45495,49.99174,118.10522,464.53433,697.91351,697.91351,89.65891,81.34858,1859.20972,3,116.95748,0.14348,814.99792,3.78842,5.15326,20.14298,11.92824,18.54548,69.58243
"4104",4104,42,-2,10000,"0","1","0","1","0","0","0","0","0","1","0","0","0","1","0",7.43678,55.30704,411.32605,2364.84473,13596.57715,317.98544,1828.28772,78174.84375,42.75848,86.47911,92.5974,864.40912,747203.12449,4.36917,19.08964,10.92084,54.29091,120.51958,365.40668,694.24152,694.24152,90.6913,83.81812,1786.31311,3,133.37556,0.15857,841.33502,3.57056,5.35087,19.69261,11.79853,10.61604,60.71589
"4105",4105,42,-2,10000,"0","0","0","0","0","0","0","0","1","0","0","0","0","1","0",7.43678,55.30704,411.32605,2369.76611,13653.22754,318.64719,1835.9054,78663.9375,42.84746,71.93211,102.80496,558.10742,311483.89438,1.50511,2.26535,3.05035,53.19008,119.93939,338.27063,691.52521,691.52521,90.94073,85.84233,1703.11792,1.31405,150.42641,0.1653,909.63599,3.44926,5.55309,19.39749,11.81819,6.95776,52.17237
"4106",4106,42,-2,10000,"0","0","0","0","0","0","0","0","1","1","0","0","0","1","0",7.43689,55.30867,411.34412,2374.98291,13712.79883,319.34396,1843.88843,79177.57812,42.94051,104.08604,101.10443,640.46283,410192.6361,3.84187,14.75999,3.70184,49.24793,115.49716,486.74854,694.33783,694.33783,90.15616,86.83749,1666.99609,1.09091,188.62909,0.18136,1038.31299,3.36638,5.76975,19.33583,11.9603,12.20458,43.76403
"4107",4107,43,-2,10000,"0","1","0","0","0","0","0","0","0","0","0","0","0","1","0",7.44024,55.35847,411.8992,2382.09619,13776.46094,320.15649,1851.6145,79675.72656,43.03038,92.59273,86.49184,532.17358,283208.72351,6.27824,39.41629,8.39264,42.64463,117.71682,634.88678,698.41357,698.41357,87.76881,87.86343,1639.58972,1.66116,264.50748,0.22451,1175.77393,3.28253,6.08438,19.19555,12.21876,21.08062,36.29614
"4108",4108,43,-2,10000,"0","1","0","0","0","0","0","0","1","0","0","0","0","1","0",7.44186,55.38264,412.16998,2387.68921,13832.16309,320.83795,1858.69714,80133.32812,43.1126,81.94603,96.82185,359.42148,129183.79906,6.36629,40.52964,4.06768,31.15702,133.33784,710.79169,704.17853,704.17853,84.59524,88.71933,1650.89807,2,265.38699,0.21346,1243.13391,3.21838,7.04732,19.06788,12.5383,28.68154,30.46858
"4109",4109,43,-2,10000,"0","0","0","0","0","0","0","0","1","0","0","0","0","1","0",7.44186,55.38264,412.16998,2392.30835,13885.72949,321.45859,1865.8949,80599.24219,43.196,106.12017,90.809,390.00909,152107.09356,6.20121,38.45496,5.3344,18.24545,149.21674,694.91089,714.24384,714.24384,80.78088,89.1861,1676.87488,2,205.28914,0.16543,1241.03064,3.17679,7.97448,18.94458,12.84642,27.39075,27.39075
"4110",4110,43,-2,10000,"0","0","0","0","0","0","0","0","1","0","0","0","0","1","0",7.44186,55.38264,412.16998,2396.96069,13939.78809,322.08371,1873.15906,81070.38281,43.28,82.36913,97.35403,263.38843,69373.46385,6.39579,40.90615,13.46803,10.18182,157.44064,584.67474,719.35596,719.35596,78.52515,89.05543,1698.78784,2,178.74565,0.14913,1198.86108,3.13539,8.35269,18.79672,13.16318,27.49242,27.49242
"4111",4111,42,-2,10000,"0","0","0","0","0","0","0","0","1","0","0","0","0","1","0",7.56203,57.18557,432.45776,2429.56177,13649.6582,321.27731,1805.02527,76687.60938,42.48558,98.21398,91.32772,414.55371,171854.77922,1.45009,2.10277,5.91566,37.07438,110.94061,110.44443,736.88989,520.00275,84.62491,76.11687,2203.22534,2.00826,86.42902,0.16642,520.00275,4.12031,4.61185,20.78913,12.33864,3.25994,92.37632
"4112",4112,42,-2,10000,"0","1","0","1","0","0","0","0","0","0","0","0","0","1","0",7.56322,57.20359,432.66327,2435.51782,13710.16895,322.01392,1812.7428,77179.95312,42.57631,111.23576,86.86646,687.84296,473127.93281,3.44275,11.85255,15.43332,43.21487,113.12141,327.27219,716.49127,663.48596,86.28133,77.99728,2002.97717,1.21488,102.2808,0.15258,670.88678,4.0285,4.83481,20.53188,12.14289,12.30689,83.12981
"4113",4113,42,-2,10000,"1","0","0","1","0","0","0","0","1","0","0","0","1","1","0",7.56322,57.20359,432.66327,2440.84814,13770.24707,322.71869,1820.68628,77687.82031,42.66949,95.86684,82.56236,713.19836,508651.90684,3.39296,11.51217,18.80734,47.6281,114.51951,529.45251,699.35492,699.35492,88.63702,79.78204,1880.55383,2.38843,129.24875,0.15188,851.34186,3.80636,5.05782,20.18976,11.9456,21.01312,74.1386
"4114",4114,42,-2,10000,"0","1","0","0","0","0","0","0","1","0","0","0","0","1","0",7.56322,57.20359,432.66327,2445.93848,13827.73926,323.39169,1828.28772,78174.84375,42.75848,96.27742,89.9407,838.5,703082.25,4.13422,17.09182,9.77368,50.78182,116.63353,437.3349,695.15588,695.15588,90.01627,82.09987,1808.99292,3,147.70622,0.15823,933.39825,3.5749,5.2706,19.83212,11.83761,18.6902,65.88667
"4115",4115,42,-2,10000,"0","0","0","0","0","0","0","0","1","0","0","0","0","1","0",7.56322,57.20359,432.66327,2450.99829,13885.01074,324.06067,1835.86023,78661.03125,42.84693,71.69853,90.25881,627.51239,393771.79973,2.6859,7.21404,2.35846,48.30579,115.3347,351.20349,695.11407,695.11407,90.26958,84.75241,1722.84827,1.49587,168.17932,0.18057,930.63159,3.45028,5.48321,19.62576,11.84601,16.88395,58.11001
"4116",4116,42,-2,10000,"0","1","0","0","0","0","0","0","1","0","0","0","0","1","0",7.56322,57.20359,432.66327,2456.24976,13944.57812,324.75507,1843.73657,79167.79688,42.93875,104.68123,91.59113,735.54547,541027.1402,5.64704,31.88901,8.34629,44.16529,116.60457,554.32636,698.45203,698.45203,89.56429,86.02112,1674.30725,1.31405,227.69269,0.19955,1136.21301,3.37054,5.70605,19.49443,11.95239,19.81235,50.69624
"4117",4117,43,-2,10000,"0","1","0","0","0","0","0","0","0","0","0","0","0","1","0",7.56337,57.2058,432.68814,2461.24976,14000.5957,325.40988,1851.10693,79642.97656,43.02449,84.58965,90.41758,465.03305,216255.73806,7.10116,50.42652,13.03035,37.2562,126.38634,737.65558,700.46295,700.46295,87.46124,86.96553,1655.97241,2,317.88959,0.23984,1325.92163,3.28982,5.95491,19.36421,12.18294,26.44521,44.40984
"4118",4118,43,-2,10000,"0","1","0","0","0","0","0","0","1","0","0","0","0","1","0",7.56771,57.27151,433.43298,2469.09009,14065.69727,326.25928,1858.64514,80129.96875,43.112,90.83205,95.63091,368.51239,135801.38166,6.22246,38.71896,4.92221,28.41322,138.45671,770.25409,705.81677,705.81677,84.64198,87.75203,1669.62024,2,297.78406,0.22027,1352.08154,3.22481,6.75987,19.21316,12.52616,34.29026,39.78886
"4119",4119,43,-2,10000,"0","1","0","0","0","0","0","0","1","0","0","0","0","1","0",7.56977,57.30273,433.78882,2475.24878,14124.39062,326.98367,1865.8949,80599.24219,43.196,86.84531,94.31104,299.86365,89918.20709,7.2119,52.01145,3.13779,17.39091,145.51099,697.12195,714.63776,714.63776,80.76665,88.39818,1691.1228,2,197.79155,0.14959,1322.35156,3.17837,7.73671,19.02946,12.85441,35.18365,37.48371
"4120",4120,43,-2,8677,"0","1","0","0","0","0","0","0","1","0","0","0","0","1","0",7.56512,57.2323,432.98901,2476.71948,14167.30762,327.37946,1872.71716,81041.67969,43.27489,76.80958,96.64642,173.69524,30170.03508,4.79245,22.96754,7.93028,9.25714,148.10353,599.48956,716.2995,716.2995,78.34863,89.02399,1701.32459,2,178.33704,0.14553,1225.96863,3.13822,8.22733,18.84012,13.15707,34.45749,37.10791
"4121",4121,42,-2,10000,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",7.6768,58.9343,452.4425,2503.71094,13855.19434,326.13422,1804.81323,76674.09375,42.48309,107.55795,104.32272,399.48181,159585.71772,1.51436,2.29327,5.20358,36.28182,106.73185,76.54453,745.14215,518.29517,84.56027,75.07213,2334.11255,2.03636,87.66033,0.16918,518.29517,4.12392,4.5734,21.07684,12.44495,8.02937,96.70599
"4122",4122,42,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.68279,59.02631,453.50244,2513.12061,13926.9043,327.10468,1812.73962,77179.75,42.57627,106.92706,87.55846,615.54547,378896.22711,3.32051,11.02581,15.21955,41.85455,107.83682,181.11685,727.2962,639.60059,85.87749,76.75787,2103.22632,1.18182,114.40159,0.17843,639.73053,4.03405,4.74737,20.74185,12.18607,14.67767,87.91647
"4123",4123,42,-2,10000,"1","0","0","0","0","0","0","0","1","0","0","0","0","1","0",7.68391,59.04353,453.70184,2519.35742,13989.98535,327.86844,1820.68628,77687.82031,42.66949,104.8631,90.98856,737.10907,543329.78078,6.53178,42.6642,18.84998,45.90909,108.2089,445.93863,706.43042,705.57147,87.56953,78.25804,1922.10254,1.50909,150.31142,0.18068,836.52618,3.81582,4.93561,20.38846,11.97769,23.78389,79.46928
"4124",4124,42,-2,10000,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",7.68391,59.04353,453.70184,2524.55981,14047.82227,328.5455,1828.21338,78170.07812,42.75761,97.4791,91.9073,921.02002,848277.87632,5.2289,27.3414,9.98782,48.87,109.66418,518.92767,697.60193,697.60193,88.67417,80.01197,1839.99939,3,168.31299,0.16566,1015.7478,3.57766,5.12967,20.00683,11.90987,27.64915,71.83205
"4125",4125,42,-2,10000,"0","1","0","0","0","0","0","0","1","0","0","0","0","1","0",7.68391,59.04353,453.70184,2529.72778,14105.39844,329.21808,1835.70666,78651.16406,42.84514,81.12733,106.5834,779.07275,606954.35587,4.14422,17.17457,2.48115,45.94545,110.96828,443.81262,696.58459,696.58459,89.40305,82.69311,1766.25513,2.05455,189.81752,0.18615,1019.41492,3.45331,5.33652,19.79443,11.91011,26.57466,64.77558
"4126",4126,42,-2,10000,"0","1","0","0","0","0","0","0","0","0","0","0","0","1","0",7.68391,59.04353,453.70184,2534.90967,14163.24316,329.89243,1843.23474,79135.46875,42.9329,91.08237,91.3895,868.02728,753471.36351,8.36651,69.99853,8.20695,41.85455,120.08093,679.52319,700.02539,700.02539,88.46013,85.038,1706.66895,1.6,270.03009,0.20439,1321.56592,3.3785,5.55635,19.64143,11.98211,28.524,58.21857
"4127",4127,43,-2,10000,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",7.68391,59.04353,453.70184,2540.28125,14223.3291,330.59146,1851.05408,79639.5625,43.02387,84.95676,80.8282,515.62726,265871.4695,5.98074,35.76922,9.95946,34.92727,127.64727,804.52283,701.36517,701.36517,86.88019,86.06217,1692.03625,2,334.94702,0.22066,1520.5033,3.30534,5.78477,19.45652,12.2122,33.29723,52.83689
"4128",4128,43,-2,10000,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",7.68411,59.04662,453.73715,2545.61792,14282.03418,331.27734,1858.64514,80129.96875,43.112,82.08038,88.43083,466.20908,217350.90245,7.65882,58.65756,9.32479,25.71818,132.93767,812.07166,706.98511,706.98511,84.58753,86.82715,1696.0321,2,296.38394,0.20375,1454.26587,3.2391,6.40573,19.24665,12.54669,33.29723,49.01879
"4129",4129,43,-2,10000,"0","1","0","0","0","0","0","0","0","0","0","0","0","1","0",7.68954,59.13002,454.69794,2554.18115,14347.87793,332.15744,1865.8949,80599.24219,43.196,87.2589,87.85854,355.76001,126565.18457,8.12484,66.01308,4.08026,16.5,136.69807,723.1441,713.31537,713.31537,80.9567,87.47182,1701.79334,2,192.2989,0.1374,1399.552,3.1903,7.41734,19.04535,12.8677,28.67062,47.16792
"4130",4130,43,-2,4577,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",7.68627,59.07994,454.12201,2555.62524,14382.36816,332.48581,1871.17676,80941.6875,43.2571,75.10207,84.67959,147.33333,21707.1096,4.76935,22.74666,1.38303,9.76471,140.80412,647.18103,713.32288,713.32288,78.81249,87.98214,1703.05383,2,180.98203,0.13673,1323.79993,3.15374,8.05755,18.89823,13.10065,27.20286,46.52781
"4131",4131,42,-2,10000,"0","0","0","0","0","0","0","0","1","0","0","0","0","1","0",7.79545,60.7704,473.75305,2581.71216,14069.31738,331.17468,1804.8103,76673.90625,42.48305,112.05052,97.41469,409.47107,167666.55659,1.70971,2.92311,8.51972,36.38017,101.03677,76.74451,753.86975,510.18466,84.61906,73.74232,2426.93359,2.30579,104.1475,0.20426,510.18466,4.12242,4.69437,21.34702,12.52461,17.19812,101.80008
"4132",4132,42,-2,10000,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",7.79653,60.78707,473.94702,2588.0874,14133.0791,331.94714,1812.73962,77179.75,42.57627,106.52235,83.93049,495.29752,245319.62926,1.87833,3.52813,17.60573,41.89256,101.09366,116.79624,737.53442,616.70575,85.74411,75.26456,2225.04712,1.38017,140.3551,0.22743,616.70575,4.03344,4.87199,21.02164,12.26192,21.37202,93.49031
"4133",4133,42,-2,10000,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",7.8034,60.89436,475.20255,2598.25732,14206.74121,332.95782,1820.58228,77681.15625,42.66827,106.9805,81.04678,613.29755,376133.88042,3.67028,13.47098,21.10753,46.03306,101.55534,286.39282,718.4859,707.6618,87.11619,76.70199,2004.6958,1.77686,164.34238,0.21271,778.11298,3.8178,5.03799,20.62639,12.02532,28.5786,85.59441
"4134",4134,42,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",7.8046,60.91307,475.42261,2604.36841,14267.06445,333.68948,1828.03369,78158.55469,42.7555,87.91304,84.20106,853.85455,729067.59802,5.86579,34.40754,12.07019,49.22727,102.71114,520.64551,703.32941,703.32941,88.26244,78.41352,1889.45093,3,181.02699,0.17827,1017.1875,3.58029,5.18345,20.20682,11.93612,35.52954,78.55331
"4135",4135,42,-2,10000,"0","1","0","0","0","0","0","0","1","0","0","0","0","1","0",7.8046,60.91307,475.42261,2609.50537,14323.4043,334.34769,1835.25244,78621.97656,42.83984,91.36117,81.35483,835.57849,698191.41496,4.39931,19.3539,3.48522,46.19835,107.39609,578.33221,697.15332,697.15332,88.82742,80.41309,1812.81262,2.65289,209.37442,0.17864,1170.95398,3.45867,5.32518,19.88873,11.95059,36.22746,72.1571
"4136",4136,42,-2,10000,"0","1","0","0","0","0","0","0","1","0","0","0","0","1","0",7.8046,60.91307,475.42261,2615.13232,14385.23828,335.06857,1843.1748,79131.61719,42.93221,81.24505,80.44739,645.90912,417198.58962,5.97258,35.67172,6.03142,42.21487,119.29483,684.03784,700.07117,700.07117,87.92472,83.01345,1753.89722,1.70248,279.91409,0.20092,1391.66516,3.39115,5.48449,19.68089,12.07136,37.40479,66.33239
"4137",4137,43,-2,10000,"0","0","0","0","0","0","0","0","1","0","0","0","0","1","0",7.8046,60.91307,475.42261,2620.71582,14446.73242,335.784,1851.05408,79639.5625,43.02387,75.9348,104.4447,339.07437,114971.42927,5.37234,28.86208,2.7852,36.44628,128.84656,770.44489,701.71106,701.71106,86.41508,84.97865,1732.25854,2.04132,334.76157,0.21039,1591.49292,3.32344,5.66188,19.47044,12.31302,34.4096,61.66125
"4138",4138,43,-2,10000,"0","1","0","0","0","0","0","0","0","0","0","0","0","1","0",7.8046,60.91307,475.42261,2626.08423,14505.97852,336.47183,1858.64514,80129.96875,43.112,88.18712,85.90528,459.64462,211273.17927,6.98821,48.83512,7.5561,26.82645,139.87448,831.04169,707.95367,707.95367,84.30116,85.90168,1724.05798,2,296.02811,0.18537,1597.62646,3.25882,6.11509,19.25998,12.56492,26.44521,58.42105
"4139",4139,43,-2,10000,"0","1","0","0","0","0","0","0","1","0","0","0","0","1","0",7.80484,60.91676,475.46558,2631.3501,14562.88965,337.13635,1865.88025,80598.28906,43.19583,84.68755,94.73428,354.53638,125696.04262,6.97777,48.68924,5.68855,17.22727,151.92807,769.73962,710.49127,710.49127,81.25547,86.54546,1714.55188,2,202.65454,0.13474,1503.35449,3.21104,7.17215,19.05903,12.87937,20.02868,56.87594
"4140",4140,43,-2,4456,"0","1","0","0","0","0","0","0","0","0","0","0","0","1","0",7.80732,60.95514,475.9108,2636.53809,14606.61133,337.69577,1870.88831,80922.97656,43.25377,75.46487,84.53996,107.70909,11601.24833,3.82058,14.59686,1.21889,10.69091,157.15578,671.60889,710.10352,710.10352,79.19975,87.02388,1710.10815,2,187.49353,0.13219,1419.26001,3.17811,7.95143,18.91414,13.1107,17.33344,56.55824
